name_slug,twok_year,Rating,Team,Height,Wingspan
danilo-gallinari,NBA 2K12,72,Denver Nuggets,"6'10"" (208cm)","7'1"" (216cm)"
danilo-gallinari,NBA 2K11,72,"Denver Nuggets, New York Knicks","6'10"" (208cm)","7'1"" (216cm)"
danilo-gallinari,NBA 2K10,74,New York Knicks,"6'10"" (208cm)","7'1"" (216cm)"
danilo-gallinari,NBA 2K9,74,New York Knicks,"6'10"" (208cm)","7'1"" (216cm)"
kris-dunn,NBA 2K25,78,Los Angeles Clippers,"6'3"" (191cm)","6'10"" (208cm)"
kris-dunn,NBA 2K24,74,Utah Jazz,"6'3"" (191cm)","6'10"" (208cm)"
kris-dunn,NBA 2K23,74,Utah Jazz,"6'3"" (191cm)","6'10"" (208cm)"
kris-dunn,NBA 2K22,76,Portland Trail Blazers,"6'3"" (191cm)","6'10"" (208cm)"
kris-dunn,NBA 2K21,76,Atlanta Hawks,"6'3"" (191cm)","6'10"" (208cm)"
kris-dunn,NBA 2K20,75,Chicago Bulls,"6'3"" (191cm)","6'10"" (208cm)"
kris-dunn,NBA 2K19,75,Chicago Bulls,"6'3"" (191cm)","6'10"" (208cm)"
kris-dunn,NBA 2K18,79,Chicago Bulls,"6'3"" (191cm)","6'10"" (208cm)"
kris-dunn,NBA 2K17,70,Minnesota Timberwolves,"6'3"" (191cm)","6'10"" (208cm)"
nathan-knight,NBA 2K25,70,Free Agent,"6'8"" (203cm)","7'2"" (218cm)"
nathan-knight,NBA 2K24,72,Free Agent,"6'8"" (203cm)","7'2"" (218cm)"
nathan-knight,NBA 2K23,71,Minnesota Timberwolves,"6'8"" (203cm)","7'2"" (218cm)"
nathan-knight,NBA 2K22,72,Minnesota Timberwolves,"6'8"" (203cm)","7'2"" (218cm)"
nathan-knight,NBA 2K21,73,Atlanta Hawks,"6'8"" (203cm)","7'2"" (218cm)"
skylar-mays,NBA 2K25,71,Free Agent,"6'3"" (191cm)","6'6"" (198cm)"
skylar-mays,NBA 2K24,70,"Los Angeles Lakers, Portland Trail Blazers","6'3"" (191cm)","6'6"" (198cm)"
skylar-mays,NBA 2K23,72,Portland Trail Blazers,"6'3"" (191cm)","6'6"" (198cm)"
skylar-mays,NBA 2K22,73,Atlanta Hawks,"6'3"" (191cm)","6'6"" (198cm)"
skylar-mays,NBA 2K21,71,Atlanta Hawks,"6'3"" (191cm)","6'6"" (198cm)"
delon-wright,NBA 2K25,73,"Milwaukee Bucks, New York Knicks","6'5"" (196cm)","6'8"" (203cm)"
delon-wright,NBA 2K24,77,"Miami Heat, Washington Wizards","6'5"" (196cm)","6'8"" (203cm)"
delon-wright,NBA 2K23,75,Washington Wizards,"6'5"" (196cm)","6'8"" (203cm)"
delon-wright,NBA 2K22,77,Atlanta Hawks,"6'5"" (196cm)","6'8"" (203cm)"
delon-wright,NBA 2K21,77,"Detroit Pistons, Sacramento Kings","6'5"" (196cm)","6'8"" (203cm)"
delon-wright,NBA 2K20,77,Dallas Mavericks,"6'5"" (196cm)","6'8"" (203cm)"
delon-wright,NBA 2K19,77,"Memphis Grizzlies, Toronto Raptors","6'5"" (196cm)","6'8"" (203cm)"
delon-wright,NBA 2K18,76,Toronto Raptors,"6'5"" (196cm)","6'8"" (203cm)"
delon-wright,NBA 2K17,72,Toronto Raptors,"6'5"" (196cm)","6'8"" (203cm)"
delon-wright,NBA 2K16,70,Toronto Raptors,"6'5"" (196cm)","6'8"" (203cm)"
malcolm-hill,NBA 2K25,68,Free Agent,"6'6"" (198cm)","6'9"" (206cm)"
malcolm-hill,NBA 2K24,68,New Orleans Pelicans,"6'6"" (198cm)","6'9"" (206cm)"
malcolm-hill,NBA 2K23,69,Chicago Bulls,"6'6"" (198cm)","6'9"" (206cm)"
malcolm-hill,NBA 2K22,69,"Atlanta Hawks, Chicago Bulls","6'6"" (198cm)","6'9"" (206cm)"
kevin-knox,NBA 2K25,72,Golden State Warriors,"6'7"" (201cm)","7'0"" (213cm)"
kevin-knox,NBA 2K24,70,Free Agent,"6'7"" (201cm)","7'0"" (213cm)"
kevin-knox,NBA 2K23,71,"Detroit Pistons, Portland Trail Blazers","6'7"" (201cm)","7'0"" (213cm)"
kevin-knox,NBA 2K22,71,"Atlanta Hawks, New York Knicks","6'7"" (201cm)","7'0"" (213cm)"
kevin-knox,NBA 2K21,72,New York Knicks,"6'7"" (201cm)","7'0"" (213cm)"
kevin-knox,NBA 2K20,72,New York Knicks,"6'7"" (201cm)","7'0"" (213cm)"
kevin-knox,NBA 2K19,70,New York Knicks,"6'7"" (201cm)","7'0"" (213cm)"
sharife-cooper,NBA 2K25,71,Free Agent,"6'1"" (185cm)","6'5"" (196cm)"
sharife-cooper,NBA 2K24,71,Free Agent,"6'1"" (185cm)","6'5"" (196cm)"
sharife-cooper,NBA 2K23,71,Cleveland Cavaliers,"6'1"" (185cm)","6'5"" (196cm)"
sharife-cooper,NBA 2K22,71,Atlanta Hawks,"6'1"" (185cm)","6'5"" (196cm)"
dejounte-murray,NBA 2K25,84,New Orleans Pelicans,"6'5"" (196cm)","6'10"" (208cm)"
dejounte-murray,NBA 2K24,84,Atlanta Hawks,"6'5"" (196cm)","6'10"" (208cm)"
dejounte-murray,NBA 2K23,85,Atlanta Hawks,"6'5"" (196cm)","6'10"" (208cm)"
dejounte-murray,NBA 2K22,87,San Antonio Spurs,"6'5"" (196cm)","6'10"" (208cm)"
dejounte-murray,NBA 2K21,82,San Antonio Spurs,"6'5"" (196cm)","6'10"" (208cm)"
dejounte-murray,NBA 2K20,81,San Antonio Spurs,"6'5"" (196cm)","6'10"" (208cm)"
dejounte-murray,NBA 2K19,75,San Antonio Spurs,"6'5"" (196cm)","6'10"" (208cm)"
dejounte-murray,NBA 2K18,72,San Antonio Spurs,"6'5"" (196cm)","6'10"" (208cm)"
dejounte-murray,NBA 2K17,70,San Antonio Spurs,"6'5"" (196cm)","6'10"" (208cm)"
saddiq-bey,NBA 2K25,77,Washington Wizards,"6'7"" (201cm)","6'11"" (211cm)"
saddiq-bey,NBA 2K24,78,Atlanta Hawks,"6'7"" (201cm)","6'11"" (211cm)"
saddiq-bey,NBA 2K23,80,"Atlanta Hawks, Detroit Pistons","6'7"" (201cm)","6'11"" (211cm)"
saddiq-bey,NBA 2K22,81,Detroit Pistons,"6'7"" (201cm)","6'11"" (211cm)"
saddiq-bey,NBA 2K21,79,Detroit Pistons,"6'7"" (201cm)","6'11"" (211cm)"
aj-griffin,NBA 2K25,72,Free Agent,"6'6"" (198cm)","7'0"" (213cm)"
aj-griffin,NBA 2K24,76,Atlanta Hawks,"6'6"" (198cm)","7'0"" (213cm)"
aj-griffin,NBA 2K23,73,Atlanta Hawks,"6'6"" (198cm)","7'0"" (213cm)"
aaron-holiday,NBA 2K25,74,Houston Rockets,"6'0"" (183cm)","6'8"" (203cm)"
aaron-holiday,NBA 2K24,73,Houston Rockets,"6'0"" (183cm)","6'8"" (203cm)"
aaron-holiday,NBA 2K23,73,Atlanta Hawks,"6'0"" (183cm)","6'8"" (203cm)"
aaron-holiday,NBA 2K22,76,"Phoenix Suns, Washington Wizards","6'0"" (183cm)","6'8"" (203cm)"
aaron-holiday,NBA 2K21,73,Indiana Pacers,"6'0"" (183cm)","6'8"" (203cm)"
aaron-holiday,NBA 2K20,75,Indiana Pacers,"6'0"" (183cm)","6'8"" (203cm)"
aaron-holiday,NBA 2K19,73,Indiana Pacers,"6'0"" (183cm)","6'8"" (203cm)"
trent-forrest,NBA 2K25,69,Free Agent,"6'4"" (193cm)","6'8"" (203cm)"
trent-forrest,NBA 2K24,70,Atlanta Hawks,"6'4"" (193cm)","6'8"" (203cm)"
trent-forrest,NBA 2K23,71,Atlanta Hawks,"6'4"" (193cm)","6'8"" (203cm)"
trent-forrest,NBA 2K22,71,Utah Jazz,"6'4"" (193cm)","6'8"" (203cm)"
trent-forrest,NBA 2K21,69,Utah Jazz,"6'4"" (193cm)","6'8"" (203cm)"
garrison-mathews,NBA 2K25,74,Atlanta Hawks,"6'6"" (198cm)","6'9"" (206cm)"
garrison-mathews,NBA 2K24,70,Atlanta Hawks,"6'6"" (198cm)","6'9"" (206cm)"
garrison-mathews,NBA 2K23,73,"Atlanta Hawks, Houston Rockets","6'6"" (198cm)","6'9"" (206cm)"
garrison-mathews,NBA 2K22,74,Houston Rockets,"6'6"" (198cm)","6'9"" (206cm)"
garrison-mathews,NBA 2K21,72,Washington Wizards,"6'6"" (198cm)","6'9"" (206cm)"
garrison-mathews,NBA 2K20,72,Washington Wizards,"6'6"" (198cm)","6'9"" (206cm)"
vit-krejci,NBA 2K25,75,Atlanta Hawks,"6'8"" (203cm)","7'0"" (213cm)"
vit-krejci,NBA 2K24,70,Atlanta Hawks,"6'8"" (203cm)","7'0"" (213cm)"
vit-krejci,NBA 2K23,70,Atlanta Hawks,"6'8"" (203cm)","7'0"" (213cm)"
vit-krejci,NBA 2K22,70,Oklahoma City Thunder,"6'8"" (203cm)","7'0"" (213cm)"
tyrese-martin,NBA 2K25,74,Brooklyn Nets,"6'6"" (198cm)","6'10"" (208cm)"
tyrese-martin,NBA 2K24,69,Minnesota Timberwolves,"6'6"" (198cm)","6'10"" (208cm)"
tyrese-martin,NBA 2K23,69,Atlanta Hawks,"6'6"" (198cm)","6'10"" (208cm)"
dylan-windler,NBA 2K25,70,Free Agent,"6'7"" (201cm)","6'10"" (208cm)"
dylan-windler,NBA 2K24,71,"Atlanta Hawks, Los Angeles Lakers, New York Knicks","6'7"" (201cm)","6'10"" (208cm)"
dylan-windler,NBA 2K23,71,Cleveland Cavaliers,"6'7"" (201cm)","6'10"" (208cm)"
dylan-windler,NBA 2K22,73,Cleveland Cavaliers,"6'7"" (201cm)","6'10"" (208cm)"
dylan-windler,NBA 2K21,73,Cleveland Cavaliers,"6'7"" (201cm)","6'10"" (208cm)"
wesley-matthews,NBA 2K25,72,Free Agent,"6'5"" (196cm)","6'9"" (206cm)"
wesley-matthews,NBA 2K24,72,Atlanta Hawks,"6'5"" (196cm)","6'9"" (206cm)"
wesley-matthews,NBA 2K23,72,Milwaukee Bucks,"6'5"" (196cm)","6'9"" (206cm)"
wesley-matthews,NBA 2K22,71,Milwaukee Bucks,"6'5"" (196cm)","6'9"" (206cm)"
wesley-matthews,NBA 2K21,73,Los Angeles Lakers,"6'5"" (196cm)","6'9"" (206cm)"
wesley-matthews,NBA 2K20,75,Milwaukee Bucks,"6'5"" (196cm)","6'9"" (206cm)"
wesley-matthews,NBA 2K19,76,"Dallas Mavericks, Indiana Pacers, New York Knicks","6'5"" (196cm)","6'9"" (206cm)"
wesley-matthews,NBA 2K18,77,Dallas Mavericks,"6'5"" (196cm)","6'9"" (206cm)"
wesley-matthews,NBA 2K17,76,Dallas Mavericks,"6'5"" (196cm)","6'9"" (206cm)"
wesley-matthews,NBA 2K16,78,Dallas Mavericks,"6'5"" (196cm)","6'9"" (206cm)"
wesley-matthews,NBA 2K15,78,Portland Trail Blazers,"6'5"" (196cm)","6'9"" (206cm)"
wesley-matthews,NBA 2K14,77,Portland Trail Blazers,"6'5"" (196cm)","6'9"" (206cm)"
wesley-matthews,NBA 2K13,77,Portland Trail Blazers,"6'5"" (196cm)","6'9"" (206cm)"
wesley-matthews,NBA 2K12,74,Portland Trail Blazers,"6'5"" (196cm)","6'9"" (206cm)"
wesley-matthews,NBA 2K11,77,Portland Trail Blazers,"6'5"" (196cm)","6'9"" (206cm)"
wesley-matthews,NBA 2K10,67,Utah Jazz,"6'5"" (196cm)","6'9"" (206cm)"
patty-mills,NBA 2K25,71,"Los Angeles Clippers, Utah Jazz","6'2"" (188cm)","6'2"" (188cm)"
patty-mills,NBA 2K24,73,"Atlanta Hawks, Miami Heat","6'2"" (188cm)","6'2"" (188cm)"
patty-mills,NBA 2K23,72,Brooklyn Nets,"6'2"" (188cm)","6'2"" (188cm)"
patty-mills,NBA 2K22,73,Brooklyn Nets,"6'2"" (188cm)","6'2"" (188cm)"
patty-mills,NBA 2K21,75,San Antonio Spurs,"6'2"" (188cm)","6'2"" (188cm)"
patty-mills,NBA 2K20,78,San Antonio Spurs,"6'2"" (188cm)","6'2"" (188cm)"
patty-mills,NBA 2K19,75,San Antonio Spurs,"6'2"" (188cm)","6'2"" (188cm)"
patty-mills,NBA 2K18,76,San Antonio Spurs,"6'2"" (188cm)","6'2"" (188cm)"
patty-mills,NBA 2K17,76,San Antonio Spurs,"6'2"" (188cm)","6'2"" (188cm)"
patty-mills,NBA 2K16,75,San Antonio Spurs,"6'2"" (188cm)","6'2"" (188cm)"
patty-mills,NBA 2K15,75,San Antonio Spurs,"6'2"" (188cm)","6'2"" (188cm)"
patty-mills,NBA 2K14,70,San Antonio Spurs,"6'2"" (188cm)","6'2"" (188cm)"
patty-mills,NBA 2K13,78,San Antonio Spurs,"6'2"" (188cm)","6'2"" (188cm)"
patty-mills,NBA 2K12,79,San Antonio Spurs,"6'2"" (188cm)","6'2"" (188cm)"
patty-mills,NBA 2K11,72,Portland Trail Blazers,"6'2"" (188cm)","6'2"" (188cm)"
patty-mills,NBA 2K10,66,Portland Trail Blazers,"6'2"" (188cm)","6'2"" (188cm)"
seth-lundy,NBA 2K25,68,Free Agent,"6'4"" (193cm)","6'10"" (208cm)"
seth-lundy,NBA 2K24,68,Atlanta Hawks,"6'4"" (193cm)","6'10"" (208cm)"
dyson-daniels,NBA 2K25,84,Atlanta Hawks,"6'7"" (201cm)","6'11"" (211cm)"
dyson-daniels,NBA 2K24,75,New Orleans Pelicans,"6'7"" (201cm)","6'11"" (211cm)"
dyson-daniels,NBA 2K23,75,New Orleans Pelicans,"6'7"" (201cm)","6'11"" (211cm)"
caris-levert,NBA 2K25,80,"Atlanta Hawks, Cleveland Cavaliers","6'6"" (198cm)","6'10"" (208cm)"
caris-levert,NBA 2K24,78,Cleveland Cavaliers,"6'6"" (198cm)","6'10"" (208cm)"
caris-levert,NBA 2K23,78,Cleveland Cavaliers,"6'6"" (198cm)","6'10"" (208cm)"
caris-levert,NBA 2K22,78,"Cleveland Cavaliers, Indiana Pacers","6'6"" (198cm)","6'10"" (208cm)"
caris-levert,NBA 2K21,84,"Brooklyn Nets, Indiana Pacers","6'6"" (198cm)","6'10"" (208cm)"
caris-levert,NBA 2K20,80,Brooklyn Nets,"6'6"" (198cm)","6'10"" (208cm)"
caris-levert,NBA 2K19,77,Brooklyn Nets,"6'6"" (198cm)","6'10"" (208cm)"
caris-levert,NBA 2K18,76,Brooklyn Nets,"6'6"" (198cm)","6'10"" (208cm)"
caris-levert,NBA 2K17,72,Brooklyn Nets,"6'6"" (198cm)","6'10"" (208cm)"
georges-niang,NBA 2K25,77,"Atlanta Hawks, Cleveland Cavaliers","6'7"" (201cm)","6'10"" (208cm)"
georges-niang,NBA 2K24,73,Cleveland Cavaliers,"6'7"" (201cm)","6'10"" (208cm)"
georges-niang,NBA 2K23,73,Philadelphia 76ers,"6'7"" (201cm)","6'10"" (208cm)"
georges-niang,NBA 2K22,73,Philadelphia 76ers,"6'7"" (201cm)","6'10"" (208cm)"
georges-niang,NBA 2K21,73,Utah Jazz,"6'7"" (201cm)","6'10"" (208cm)"
georges-niang,NBA 2K20,75,Utah Jazz,"6'7"" (201cm)","6'10"" (208cm)"
georges-niang,NBA 2K19,72,Utah Jazz,"6'7"" (201cm)","6'10"" (208cm)"
georges-niang,NBA 2K18,66,Utah Jazz,"6'7"" (201cm)","6'10"" (208cm)"
georges-niang,NBA 2K17,67,Indiana Pacers,"6'7"" (201cm)","6'10"" (208cm)"
terance-mann,NBA 2K25,75,"Atlanta Hawks, Los Angeles Clippers","6'5"" (196cm)","6'8"" (203cm)"
terance-mann,NBA 2K24,76,Los Angeles Clippers,"6'5"" (196cm)","6'8"" (203cm)"
terance-mann,NBA 2K23,75,Los Angeles Clippers,"6'5"" (196cm)","6'8"" (203cm)"
terance-mann,NBA 2K22,76,Los Angeles Clippers,"6'5"" (196cm)","6'8"" (203cm)"
terance-mann,NBA 2K21,76,Los Angeles Clippers,"6'5"" (196cm)","6'8"" (203cm)"
terance-mann,NBA 2K20,71,Los Angeles Clippers,"6'5"" (196cm)","6'8"" (203cm)"
larry-nance-jr,NBA 2K25,77,Atlanta Hawks,"6'8"" (203cm)","7'2"" (218cm)"
larry-nance-jr,NBA 2K24,76,New Orleans Pelicans,"6'8"" (203cm)","7'2"" (218cm)"
larry-nance-jr,NBA 2K23,77,New Orleans Pelicans,"6'8"" (203cm)","7'2"" (218cm)"
larry-nance-jr,NBA 2K22,77,"New Orleans Pelicans, Portland Trail Blazers","6'8"" (203cm)","7'2"" (218cm)"
larry-nance-jr,NBA 2K21,77,Cleveland Cavaliers,"6'8"" (203cm)","7'2"" (218cm)"
larry-nance-jr,NBA 2K20,79,Cleveland Cavaliers,"6'8"" (203cm)","7'2"" (218cm)"
larry-nance-jr,NBA 2K19,79,Cleveland Cavaliers,"6'8"" (203cm)","7'2"" (218cm)"
larry-nance-jr,NBA 2K18,79,"Cleveland Cavaliers, Los Angeles Lakers","6'8"" (203cm)","7'2"" (218cm)"
larry-nance-jr,NBA 2K17,76,Los Angeles Lakers,"6'8"" (203cm)","7'2"" (218cm)"
larry-nance-jr,NBA 2K16,72,Los Angeles Lakers,"6'8"" (203cm)","7'2"" (218cm)"
deandre-hunter,NBA 2K25,82,"Atlanta Hawks, Cleveland Cavaliers","6'8"" (203cm)","7'2"" (218cm)"
deandre-hunter,NBA 2K24,80,Atlanta Hawks,"6'8"" (203cm)","7'2"" (218cm)"
deandre-hunter,NBA 2K23,77,Atlanta Hawks,"6'8"" (203cm)","7'2"" (218cm)"
deandre-hunter,NBA 2K22,78,Atlanta Hawks,"6'8"" (203cm)","7'2"" (218cm)"
deandre-hunter,NBA 2K21,81,Atlanta Hawks,"6'8"" (203cm)","7'2"" (218cm)"
deandre-hunter,NBA 2K20,75,Atlanta Hawks,"6'8"" (203cm)","7'2"" (218cm)"
keaton-wallace,NBA 2K25,72,Atlanta Hawks,"6'3"" (191cm)","6'7"" (201cm)"
keaton-wallace,NBA 2K24,67,Free Agent,"6'3"" (191cm)","6'7"" (201cm)"
keaton-wallace,NBA 2K23,68,Los Angeles Clippers,"6'3"" (191cm)","6'7"" (201cm)"
david-roddy,NBA 2K25,74,Houston Rockets,"6'4"" (193cm)","7'0"" (213cm)"
david-roddy,NBA 2K24,73,"Memphis Grizzlies, Phoenix Suns","6'4"" (193cm)","7'0"" (213cm)"
david-roddy,NBA 2K23,72,Memphis Grizzlies,"6'4"" (193cm)","7'0"" (213cm)"
dominick-barlow,NBA 2K25,72,Atlanta Hawks,"6'9"" (206cm)","7'1"" (216cm)"
dominick-barlow,NBA 2K24,68,San Antonio Spurs,"6'9"" (206cm)","7'1"" (216cm)"
dominick-barlow,NBA 2K23,68,San Antonio Spurs,"6'9"" (206cm)","7'1"" (216cm)"
brook-lopez,NBA 2K25,83,Milwaukee Bucks,"7'1"" (216cm)","7'6"" (229cm)"
brook-lopez,NBA 2K24,84,Milwaukee Bucks,"7'1"" (216cm)","7'6"" (229cm)"
brook-lopez,NBA 2K23,80,Milwaukee Bucks,"7'1"" (216cm)","7'6"" (229cm)"
brook-lopez,NBA 2K22,78,Milwaukee Bucks,"7'1"" (216cm)","7'6"" (229cm)"
brook-lopez,NBA 2K21,79,Milwaukee Bucks,"7'1"" (216cm)","7'6"" (229cm)"
brook-lopez,NBA 2K20,79,Milwaukee Bucks,"7'1"" (216cm)","7'6"" (229cm)"
brook-lopez,NBA 2K19,79,Milwaukee Bucks,"7'1"" (216cm)","7'6"" (229cm)"
brook-lopez,NBA 2K18,79,Los Angeles Lakers,"7'1"" (216cm)","7'6"" (229cm)"
brook-lopez,NBA 2K17,83,Brooklyn Nets,"7'1"" (216cm)","7'6"" (229cm)"
brook-lopez,NBA 2K16,84,Brooklyn Nets,"7'1"" (216cm)","7'6"" (229cm)"
brook-lopez,NBA 2K15,83,Brooklyn Nets,"7'1"" (216cm)","7'6"" (229cm)"
brook-lopez,NBA 2K14,80,Brooklyn Nets,"7'1"" (216cm)","7'6"" (229cm)"
brook-lopez,NBA 2K13,82,Brooklyn Nets,"7'1"" (216cm)","7'6"" (229cm)"
brook-lopez,NBA 2K12,76,New Jersey Nets,"7'1"" (216cm)","7'6"" (229cm)"
brook-lopez,NBA 2K11,82,New Jersey Nets,"7'1"" (216cm)","7'6"" (229cm)"
brook-lopez,NBA 2K10,81,New Jersey Nets,"7'1"" (216cm)","7'6"" (229cm)"
brook-lopez,NBA 2K9,78,New Jersey Nets,"7'1"" (216cm)","7'6"" (229cm)"
mason-plumlee,NBA 2K25,76,Phoenix Suns,"6'10"" (208cm)","6'11"" (211cm)"
mason-plumlee,NBA 2K24,79,Los Angeles Clippers,"6'10"" (208cm)","6'11"" (211cm)"
mason-plumlee,NBA 2K23,75,"Charlotte Hornets, Los Angeles Clippers","6'10"" (208cm)","6'11"" (211cm)"
mason-plumlee,NBA 2K22,77,Charlotte Hornets,"6'10"" (208cm)","6'11"" (211cm)"
mason-plumlee,NBA 2K21,81,Detroit Pistons,"6'10"" (208cm)","6'11"" (211cm)"
mason-plumlee,NBA 2K20,79,Denver Nuggets,"6'10"" (208cm)","6'11"" (211cm)"
mason-plumlee,NBA 2K19,78,Denver Nuggets,"6'10"" (208cm)","6'11"" (211cm)"
mason-plumlee,NBA 2K18,76,Denver Nuggets,"6'10"" (208cm)","6'11"" (211cm)"
mason-plumlee,NBA 2K17,78,"Denver Nuggets, Portland Trail Blazers","6'10"" (208cm)","6'11"" (211cm)"
mason-plumlee,NBA 2K16,77,Portland Trail Blazers,"6'10"" (208cm)","6'11"" (211cm)"
mason-plumlee,NBA 2K15,79,Brooklyn Nets,"6'10"" (208cm)","6'11"" (211cm)"
mason-plumlee,NBA 2K14,60,Brooklyn Nets,"6'10"" (208cm)","6'11"" (211cm)"
bojan-bogdanovic,NBA 2K25,77,Free Agent,"6'7"" (201cm)","6'11"" (211cm)"
bojan-bogdanovic,NBA 2K24,82,"Detroit Pistons, New York Knicks","6'7"" (201cm)","6'11"" (211cm)"
bojan-bogdanovic,NBA 2K23,80,Detroit Pistons,"6'7"" (201cm)","6'11"" (211cm)"
bojan-bogdanovic,NBA 2K22,81,Utah Jazz,"6'7"" (201cm)","6'11"" (211cm)"
bojan-bogdanovic,NBA 2K21,77,Utah Jazz,"6'7"" (201cm)","6'11"" (211cm)"
bojan-bogdanovic,NBA 2K20,81,Utah Jazz,"6'7"" (201cm)","6'11"" (211cm)"
bojan-bogdanovic,NBA 2K19,83,Indiana Pacers,"6'7"" (201cm)","6'11"" (211cm)"
bojan-bogdanovic,NBA 2K18,79,Indiana Pacers,"6'7"" (201cm)","6'11"" (211cm)"
bojan-bogdanovic,NBA 2K17,77,"Brooklyn Nets, Washington Wizards","6'7"" (201cm)","6'11"" (211cm)"
bojan-bogdanovic,NBA 2K16,75,Brooklyn Nets,"6'7"" (201cm)","6'11"" (211cm)"
bojan-bogdanovic,NBA 2K15,69,Brooklyn Nets,"6'7"" (201cm)","6'11"" (211cm)"
spencer-dinwiddie,NBA 2K25,78,Dallas Mavericks,"6'5"" (196cm)","6'8"" (203cm)"
spencer-dinwiddie,NBA 2K24,81,"Brooklyn Nets, Los Angeles Lakers","6'5"" (196cm)","6'8"" (203cm)"
spencer-dinwiddie,NBA 2K23,80,"Brooklyn Nets, Dallas Mavericks","6'5"" (196cm)","6'8"" (203cm)"
spencer-dinwiddie,NBA 2K22,81,"Dallas Mavericks, Washington Wizards","6'5"" (196cm)","6'8"" (203cm)"
spencer-dinwiddie,NBA 2K21,83,Brooklyn Nets,"6'5"" (196cm)","6'8"" (203cm)"
spencer-dinwiddie,NBA 2K20,83,Brooklyn Nets,"6'5"" (196cm)","6'8"" (203cm)"
spencer-dinwiddie,NBA 2K19,82,Brooklyn Nets,"6'5"" (196cm)","6'8"" (203cm)"
spencer-dinwiddie,NBA 2K18,78,Brooklyn Nets,"6'5"" (196cm)","6'8"" (203cm)"
spencer-dinwiddie,NBA 2K17,73,Brooklyn Nets,"6'5"" (196cm)","6'8"" (203cm)"
spencer-dinwiddie,NBA 2K16,68,Detroit Pistons,"6'5"" (196cm)","6'8"" (203cm)"
spencer-dinwiddie,NBA 2K15,67,Detroit Pistons,"6'5"" (196cm)","6'8"" (203cm)"
joe-harris,NBA 2K25,74,Free Agent,"6'6"" (198cm)","6'6"" (198cm)"
joe-harris,NBA 2K24,76,Free Agent,"6'6"" (198cm)","6'6"" (198cm)"
joe-harris,NBA 2K23,76,Brooklyn Nets,"6'6"" (198cm)","6'6"" (198cm)"
joe-harris,NBA 2K22,76,Brooklyn Nets,"6'6"" (198cm)","6'6"" (198cm)"
joe-harris,NBA 2K21,79,Brooklyn Nets,"6'6"" (198cm)","6'6"" (198cm)"
joe-harris,NBA 2K20,76,Brooklyn Nets,"6'6"" (198cm)","6'6"" (198cm)"
joe-harris,NBA 2K19,78,Brooklyn Nets,"6'6"" (198cm)","6'6"" (198cm)"
joe-harris,NBA 2K18,75,Brooklyn Nets,"6'6"" (198cm)","6'6"" (198cm)"
joe-harris,NBA 2K17,68,Brooklyn Nets,"6'6"" (198cm)","6'6"" (198cm)"
joe-harris,NBA 2K16,67,Cleveland Cavaliers,"6'6"" (198cm)","6'6"" (198cm)"
joe-harris,NBA 2K15,66,Cleveland Cavaliers,"6'6"" (198cm)","6'6"" (198cm)"
dangelo-russell,NBA 2K25,80,"Brooklyn Nets, Los Angeles Lakers","6'3"" (191cm)","6'10"" (208cm)"
dangelo-russell,NBA 2K24,82,Los Angeles Lakers,"6'3"" (191cm)","6'10"" (208cm)"
dangelo-russell,NBA 2K23,82,"Los Angeles Lakers, Minnesota Timberwolves","6'3"" (191cm)","6'10"" (208cm)"
dangelo-russell,NBA 2K22,81,Minnesota Timberwolves,"6'3"" (191cm)","6'10"" (208cm)"
dangelo-russell,NBA 2K21,83,Minnesota Timberwolves,"6'3"" (191cm)","6'10"" (208cm)"
dangelo-russell,NBA 2K20,84,"Golden State Warriors, Minnesota Timberwolves","6'3"" (191cm)","6'10"" (208cm)"
dangelo-russell,NBA 2K19,87,Brooklyn Nets,"6'3"" (191cm)","6'10"" (208cm)"
dangelo-russell,NBA 2K18,82,Brooklyn Nets,"6'3"" (191cm)","6'10"" (208cm)"
dangelo-russell,NBA 2K17,80,Los Angeles Lakers,"6'3"" (191cm)","6'10"" (208cm)"
dangelo-russell,NBA 2K16,77,Los Angeles Lakers,"6'3"" (191cm)","6'10"" (208cm)"
jarrett-allen,NBA 2K25,88,Cleveland Cavaliers,"6'9"" (206cm)","7'5"" (226cm)"
jarrett-allen,NBA 2K24,83,Cleveland Cavaliers,"6'9"" (206cm)","7'5"" (226cm)"
jarrett-allen,NBA 2K23,85,Cleveland Cavaliers,"6'9"" (206cm)","7'5"" (226cm)"
jarrett-allen,NBA 2K22,86,Cleveland Cavaliers,"6'9"" (206cm)","7'5"" (226cm)"
jarrett-allen,NBA 2K21,84,"Brooklyn Nets, Cleveland Cavaliers","6'9"" (206cm)","7'5"" (226cm)"
jarrett-allen,NBA 2K20,81,Brooklyn Nets,"6'9"" (206cm)","7'5"" (226cm)"
jarrett-allen,NBA 2K19,81,Brooklyn Nets,"6'9"" (206cm)","7'5"" (226cm)"
jarrett-allen,NBA 2K18,75,Brooklyn Nets,"6'9"" (206cm)","7'5"" (226cm)"
jahlil-okafor,NBA 2K25,73,Free Agent,"6'10"" (208cm)",N/A
jahlil-okafor,NBA 2K24,74,Free Agent,"6'10"" (208cm)",N/A
jahlil-okafor,NBA 2K23,74,Free Agent,"6'10"" (208cm)",N/A
jahlil-okafor,NBA 2K22,74,Free Agent,"6'10"" (208cm)",N/A
jahlil-okafor,NBA 2K21,76,Free Agent,"6'10"" (208cm)",N/A
