year,rank,name,rating
2016,131,Taj Gibson,76
2016,131,Aaron Gordon,76
2016,131,Jeff Green,76
2016,131,Danny Green,76
2016,131,Gary Harris,76
2016,131,John Henson,76
2016,131,Nenê,76
2016,131,George Hill,76
2016,131,Jordan Hill,76
2016,131,Amir Johnson,76
2016,131,Kyle Korver,76
2016,131,Courtney Lee,76
2016,131,Jeremy Lin,76
2016,131,Shaun Livingston,76
2016,131,Ian Mahinmi,76
2016,131,CJ Miles,76
2016,131,Nikola Mirotic,76
2016,131,Marcus Morris,76
2016,131,Markieff Morris,76
2016,131,Emmanuel Mudiay,76
2016,131,Kyle O'Quinn,76
2016,131,Kelly Olynyk,76
2016,131,Zaza Pachulia,76
2016,131,Patrick Patterson,76
2016,131,Otto Porter,76
2016,131,Marcus Smart,76
2016,131,Mirza Teletovic,76
2016,131,TJ Warren,76
2016,131,Deron Williams,76
2016,131,Brandan Wright,76
2016,131,Cody Zeller,76
2016,171,Darrell Arthur,75
2016,171,Omer Asik,75
2016,171,Aron Baynes,75
2016,171,Michael Beasley,75
2016,171,Michael Carter-Williams,75
2016,171,Allen Crabbe,75
2016,171,Matthew Dellavedova,75
2016,171,Buddy Hield,75
2016,171,Ersan Ilyasova,75
2016,171,Brandon Jennings,75
2016,171,Stanley Johnson,75
2016,171,Tyler Johnson,75
2016,171,Cory Joseph,75
2016,171,Joffrey Lauvergne,75
2016,171,Alex Len,75
2016,171,Jon Leuer,75
2016,171,Boban Marjanovic,75
2016,171,Patrick Mills,75
2016,171,Timofey Mozgov,75
2016,171,Jamal Murray,75
2016,171,Larry Nance Jr,75
2016,171,Jusuf Nurkic,75
2016,171,Elfrid Payton,75
2016,171,Josh Richardson,75
2016,171,Terrence Ross,75
2016,171,Dario Saric,75
2016,171,Thabo Sefolosha,75
2016,171,Ishmael Smith,75
2016,171,Marreese Speights,75
2016,171,Tiago Splitter,75
2016,171,PJ Tucker,75
2016,171,David West,75
2016,203,Cole Aldrich,74
2016,203,Kyle Anderson,74
2016,203,Matt Barnes,74
2016,203,Brandon Bass,74
2016,203,Jerryd Bayless,74
2016,203,Jaylen Brown,74
2016,203,Jose Calderon,74
2016,203,Vince Carter,74
2016,203,Tyson Chandler,74
2016,203,Dewayne Dedmon,74
2016,203,Boris Diaw,74
2016,203,Dante Exum,74
2016,203,Raymond Felton,74
2016,203,Channing Frye,74
2016,203,Kevin Garnett,74
2016,203,Gerald Henderson,74
2016,203,Mario Hezonja,74
2016,203,Roy Hibbert,74
2016,203,Solomon Hill,74
2016,203,Jarrett Jack,74
2016,203,Richard Jefferson,74
2016,203,Terrence Jones,74
2016,203,Frank Kaminsky,74
2016,203,Kosta Koufos,74
2016,203,Jeremy Lamb,74
2016,203,David Lee,74
2016,203,Shelvin Mack,74
2016,203,Doug McDermott,74
2016,203,Jodie Meeks,74
2016,203,E'Twaun Moore,74
2016,203,Donatas Motiejunas,74
2016,203,Nikola Pekovic,74
2016,203,Quincy Pondexter,74
2016,203,Bobby Portis,74
2016,203,Dwight Powell,74
2016,203,Norman Powell,74
2016,203,Austin Rivers,74
2016,203,Andre Roberson,74
2016,203,Sergio Rodriguez,74
2016,203,Luis Scola,74
2016,203,Ramon Sessions,74
2016,203,Iman Shumpert,74
2016,203,Rodney Stuckey,74
2016,203,Garrett Temple,74
2016,203,Jeff Withey,74
2016,203,Yi Jianlian,74
2016,203,Tyler Zeller,74
2016,250,Alexis Ajinca,73
2016,250,Chris Andersen,73
2016,250,DJ Augustin,73
2016,250,Leandro Barbosa,73
2016,250,Trevor Booker,73
2016,250,Corey Brewer,73
2016,250,Aaron Brooks,73
2016,250,Trey Burke,73
2016,250,Omri Casspi,73
2016,250,Mike Dunleavy,73
2016,250,Jerami Grant,73
2016,250,Gerald Green,73
2016,250,JaMychal Green,73
2016,250,Devin Harris,73
2016,250,Kris Humphries,73
2016,250,Joe Ingles,73
2016,250,Jonas Jerebko,73
2016,250,Wesley Johnson,73
2016,250,Mindaugas Kuzminskas,73
2016,250,Ty Lawson,73
2016,250,Luc Mbah a Moute,73
2016,250,TJ McConnell,73
2016,250,Salah Mejri,73
2016,250,Anthony Morrow,73
2016,250,Shabazz Muhammad,73
2016,250,Raul Neto,73
2016,250,Andrew Nicholson,73
2016,250,Cameron Payne,73
2016,250,Paul Pierce,73
2016,250,Miles Plumlee,73
2016,250,Mike Scott,73
2016,250,Jason Smith,73
2016,250,Marcus Thornton,73
2016,250,Anderson Varejao,73
2016,250,Dion Waiters,73
2016,250,Derrick Williams,73
2016,250,Maurice Williams,73
2016,287,Quincy Acy,72
2016,287,Lavoy Allen,72
2016,287,Justin Anderson,72
2016,287,Marco Belinelli,72
2016,287,Dragan Bender,72
2016,287,Nemanja Bjelica,72
2016,287,Isaiah Canaan,72
2016,287,Willie Cauley-Stein,72
2016,287,Nick Collison,72
2016,287,Seth Curry,72
2016,287,Wayne Ellington,72
2016,287,Archie Goodwin,72
2016,287,Jerian Grant,72
2016,287,Moe Harkless,72
2016,287,Spencer Hawes,72
2016,287,Rondae Hollis-Jefferson,72
2016,287,Marcelo Huertas,72
2016,287,James Johnson,72
2016,287,Meyers Leonard,72
2016,287,Trey Lyles,72
2016,287,JaVale McGee,72
2016,287,Ben McLemore,72
2016,287,Mike Muscala,72
2016,287,Jameer Nelson,72
2016,287,Steve Novak,72
2016,287,Brian Roberts,72
2016,287,Brandon Rush,72
2016,287,Tomas Satoransky,72
2016,287,Tony Snell,72
2016,287,Lance Thomas,72
2016,287,Hollis Thompson,72
2016,287,Beno Udrih,72
2016,287,Denzel Valentine,72
2016,287,CJ Watson,72
2016,321,Marquese Chriss,71
2016,321,Ian Clark,71
2016,321,Dante Cunningham,71
2016,321,James Ennis,71
2016,321,Randy Foye,71
2016,321,Langston Galloway,71
2016,321,Tim Hardaway Jr,71
2016,321,Tyus Jones,71
2016,321,Sean Kilpatrick,71
2016,321,Caris LeVert,71
2016,321,Thon Maker,71
2016,321,Ray McCallum,71
2016,321,Josh McRoberts,71
2016,321,Jordan Mickey,71
2016,321,Jakob Poeltl,71
2016,321,Pablo Prigioni,71
2016,321,Taurean Prince,71
2016,321,Terry Rozier,71
2016,321,Domantas Sabonis,71
2016,321,Kyle Singler,71
2016,321,Jason Terry,71
2016,321,Greivis Vasquez,71
2016,321,Joseph Young,71
2016,344,Alex Abrines,70
2016,344,Anthony Bennett,70
2016,344,Davis Bertans,70
2016,344,Tarik Black,70
2016,344,Malcolm Brogdon,70
2016,344,Reggie Bullock,70
2016,344,Troy Daniels,70
2016,344,Sam Dekker,70
2016,344,Henry Ellenson,70
2016,344,Tyler Ennis,70
2016,344,Jeremy Evans,70
2016,344,Cristiano Felicio,70
2016,344,Tim Frazier,70
2016,344,Alonzo Gee,70
2016,344,Montrezl Harrell,70
2016,344,Udonis Haslem,70
2016,344,Justin Holiday,70
2016,344,Richaun Holmes,70
2016,344,Skal Labissiere,70
2016,344,Kevon Looney,70
2016,344,Patrick McCaw,70
2016,344,Jordan McRae,70
2016,344,Mike Miller,70
2016,344,Dejounte Murray,70
2016,344,Shabazz Napier,70
2016,344,Kelly Oubre,70
2016,344,Georgios Papagiannis,70
2016,344,Willie Reed,70
2016,344,Glenn Robinson III,70
2016,344,Jonathon Simmons,70
2016,344,Anthony Tolliver,70
2016,344,Noah Vonleh,70
2016,344,Alan Williams,70
2016,344,Nick Young,70
2016,378,Alan Anderson,69
2016,378,Luke Babbitt,69
2016,378,Wade Baldwin,69
2016,378,Malik Beasley,69
2016,378,DeAndre Bembry,69
2016,378,Anthony Brown,69
2016,378,Pat Connaughton,69
2016,378,Deyonta Davis,69
2016,378,Kay Felder,69
2016,378,Justin Hamilton,69
2016,378,AJ Hammons,69
2016,378,Willy Hernangomez,69
2016,378,Josh Huestis,69
2016,378,Livio Jean-Charles,69
2016,378,John Jenkins,69
2016,378,Brice Johnson,69
2016,378,James Jones,69
2016,378,Timothe Luwawu,69
2016,378,Jarell Martin,69
2016,378,Chris McCullough,69
2016,378,Maurice Ndour,69
2016,378,Lucas Nogueira,69
2016,378,Adreian Payne,69
2016,378,Ronnie Price,69
2016,378,Malachi Richardson,69
2016,378,Nik Stauskas,69
2016,378,Tyler Ulis,69
2016,378,Rashad Vaughn,69
2016,378,Sasha Vujacic,69
2016,378,Delon Wright,69
2016,408,Jordan Adams,68
2016,408,Michael Gbinije,68
2016,408,Jonathan Gibson,68
2016,408,Joe Harris,68
2016,408,Andrew Harrison,68
2016,408,Juan Hernangomez,68
2016,408,Darrun Hilliard,68
2016,408,Damian Jones,68
2016,408,Jake Layman,68
2016,408,James Michael McAdoo,68
2016,408,KJ McDaniels,68
2016,408,Georges Niang,68
2016,408,David Nwaba,68
2016,408,Isaiah Whitehead,68
2016,408,CJ Wilcox,68
2016,408,Christian Wood,68
2016,408,Paul Zipser,68
2016,425,Joel Bolomboy,67
2016,425,Cheick Diallo,67
2016,425,Spencer Dinwiddie,67
2016,425,Chinanu Onuaku,67
2016,425,Pascal Siakam,67
2016,425,Walter Tavares,67
2016,425,James Young,67
2016,425,Stephen Zimmerman,67
2016,425,Ivica Zubac,67
2016,434,Bruno Caboclo,66
2016,434,Rakeem Christmas,66
2016,434,Jarell Eddie,66
2016,434,Marshall Plumlee,66
2016,434,Damjan Rudez,66
2016,434,Diamond Stone,66
2016,434,Elliot Williams,66
2016,441,Treveon Graham,65
2016,441,Aaron Harrison,65
2016,441,Danuel House,65
2016,441,RJ Hunter,65
2017,1,LeBron James,97
2017,2,Kevin Durant,96
2017,3,James Harden,95
2017,3,Kawhi Leonard,95
2017,5,Stephen Curry,94
2017,5,Anthony Davis,94
2017,5,Russell Westbrook,94
2017,8,DeMarcus Cousins,92
2017,9,Giannis Antetokounmpo,91
2017,9,Paul George,91
2017,9,Chris Paul,91
2017,12,Jimmy Butler,90
2017,12,Kyrie Irving,90
2017,12,Klay Thompson,90
2017,12,Karl-Anthony Towns,90
2017,12,John Wall,90
2017,17,DeMar DeRozan,89
2017,17,Marc Gasol,89
2017,17,Damian Lillard,89
2017,17,Isaiah Thomas,89
2017,21,Rudy Gobert,88
2017,21,Draymond Green,88
2017,21,Gordon Hayward,88
2017,21,Nikola Jokic,88
2017,25,Bradley Beal,87
2017,25,Mike Conley,87
2017,25,Blake Griffin,87
2017,25,DeAndre Jordan,87
2017,25,Kevin Love,87
2017,25,Kyle Lowry,87
2017,25,Paul Millsap,87
2017,25,Hassan Whiteside,87
2017,33,Joel Embiid,86
2017,33,CJ McCollum,86
2017,33,Kristaps Porzingis,86
2017,33,Kemba Walker,86
2017,33,Andrew Wiggins,86
2017,38,LaMarcus Aldridge,85
2017,38,Devin Booker,85
2017,38,Goran Dragic,85
2017,38,Andre Drummond,85
2017,42,Carmelo Anthony,84
2017,42,Eric Bledsoe,84
2017,42,Brook Lopez,84
2017,42,Myles Turner,84
2017,46,Avery Bradley,83
2017,46,Al Horford,83
2017,48,Steven Adams,82
2017,48,George Hill,82
2017,48,Dwyane Wade,82
2017,51,Harrison Barnes,81
2017,51,Danilo Gallinari,81
2017,51,Pau Gasol,81
2017,51,Rudy Gay,81
2017,51,Gary Harris,81
2017,51,Dwight Howard,81
2017,51,Khris Middleton,81
2017,51,Jabari Parker,81
2017,51,Jonas Valanciunas,81
2017,51,Louis Williams,81
2017,61,Lonzo Ball,80
2017,61,Jae Crowder,80
2017,61,Markelle Fultz,80
2017,61,Eric Gordon,80
2017,61,Tim Hardaway Jr,80
2017,61,Jrue Holiday,80
2017,61,Serge Ibaka,80
2017,61,Enes Kanter,80
2017,61,Zach LaVine,80
2017,61,Greg Monroe,80
2017,61,Dirk Nowitzki,80
2017,61,Otto Porter,80
2017,61,Zach Randolph,80
2017,61,Austin Rivers,80
2017,61,D'Angelo Russell,80
2017,61,Nikola Vucevic,80
2017,61,Dion Waiters,80
2017,78,Nicolas Batum,79
2017,78,Patrick Beverley,79
2017,78,Kentavious Caldwell-Pope,79
2017,78,Clint Capela,79
2017,78,Andre Iguodala,79
2017,78,James Johnson,79
2017,78,Jusuf Nurkic,79
2017,78,Victor Oladipo,79
2017,78,JJ Redick,79
2017,78,Ricky Rubio,79
2017,78,Dennis Schroeder,79
2017,78,Ben Simmons,79
2017,78,Marcus Smart,79
2017,78,Jeff Teague,79
2017,92,Tony Allen,78
2017,92,Ryan Anderson,78
2017,92,Trevor Ariza,78
2017,92,Malcolm Brogdon,78
2017,92,Wilson Chandler,78
2017,92,Darren Collison,78
2017,92,Robert Covington,78
2017,92,Kenneth Faried,78
2017,92,Derrick Favors,78
2017,92,Evan Fournier,78
2017,92,Aaron Gordon,78
2017,92,Marcin Gortat,78
2017,92,Tobias Harris,78
2017,92,Rodney Hood,78
2017,92,Joe Ingles,78
2017,92,Josh Jackson,78
2017,92,Jeremy Lin,78
2017,92,Markieff Morris,78
2017,92,Nerlens Noel,78
2017,92,Julius Randle,78
2017,92,Derrick Rose,78
2017,92,Dario Saric,78
2017,92,Tristan Thompson,78
2017,92,TJ Warren,78
2017,116,Will Barton,77
2017,116,Bojan Bogdanovic,77
2017,116,Jordan Clarkson,77
2017,116,Jamal Crawford,77
2017,116,Seth Curry,77
2017,116,Dewayne Dedmon,77
2017,116,Tyreke Evans,77
2017,116,De'Aaron Fox,77
2017,116,Willy Hernangomez,77
2017,116,Buddy Hield,77
2017,116,Nenê,77
2017,116,Reggie Jackson,77
2017,116,Tyler Johnson,77
2017,116,Michael Kidd-Gilchrist,77
2017,116,Wesley Matthews,77
2017,116,Patrick Mills,77
2017,116,Marcus Morris,77
2017,116,Jamal Murray,77
2017,116,Larry Nance Jr,77
2017,116,Tony Parker,77
2017,116,Elfrid Payton,77
2017,116,Mason Plumlee,77
2017,116,Jayson Tatum,77
2017,116,Milos Teodosic,77
2017,116,Marvin Williams,77
2017,116,Thaddeus Young,77
2017,116,Cody Zeller,77
2017,143,Jose Juan Barea,76
2017,143,Trevor Booker,76
2017,143,Jaylen Brown,76
2017,143,Willie Cauley-Stein,76
2017,143,Tyson Chandler,76
2017,143,Marquese Chriss,76
2017,143,Gorgui Dieng,76
2017,143,Taj Gibson,76
2017,143,Manu Ginobili,76
2017,143,Treveon Graham,76
2017,143,Danny Green,76
2017,143,Richaun Holmes,76
2017,143,Brandon Ingram,76
2017,143,Jonathan Isaac,76
2017,143,Joe Johnson,76
2017,143,Frank Kaminsky,76
2017,143,Skal Labissiere,76
2017,143,Robin Lopez,76
2017,143,Luc Mbah a Moute,76
2017,143,JaVale McGee,76
2017,143,CJ Miles,76
2017,143,Nikola Mirotic,76
2017,143,Zaza Pachulia,76
2017,143,Bobby Portis,76
2017,143,Andre Roberson,76
2017,143,Rajon Rondo,76
2017,143,Dennis Smith,76
2017,143,PJ Tucker,76
2017,143,Justise Winslow,76
2017,172,Michael Beasley,75
2017,172,DeMarre Carroll,75
2017,172,Allen Crabbe,75
2017,172,JaMychal Green,75
2017,172,Rondae Hollis-Jefferson,75
2017,172,Ersan Ilyasova,75
2017,172,Al Jefferson,75
2017,172,Amir Johnson,75
2017,172,Cory Joseph,75
2017,172,Jeremy Lamb,75
2017,172,Ty Lawson,75
2017,172,Courtney Lee,75
2017,172,Jon Leuer,75
2017,172,Caris LeVert,75
2017,172,Shaun Livingston,75
2017,172,Thon Maker,75
2017,172,Lauri Markkanen,75
2017,172,TJ McConnell,75
2017,172,Donovan Mitchell,75
2017,172,Malik Monk,75
2017,172,Shabazz Muhammad,75
2017,172,Kelly Olynyk,75
2017,172,Patrick Patterson,75
2017,172,Norman Powell,75
2017,172,Taurean Prince,75
2017,172,Terrence Ross,75
2017,172,Thabo Sefolosha,75
2017,172,Jonathon Simmons,75
2017,172,JR Smith,75
2017,172,Tony Snell,75
2017,172,Lance Stephenson,75
2017,172,Tyler Ulis,75
2017,172,Alan Williams,75
2017,172,Ivica Zubac,75
2017,206,Alex Abrines,74
2017,206,Kent Bazemore,74
2017,206,Marco Belinelli,74
2017,206,Bogdan Bogdanovic,74
2017,206,Alec Burks,74
2017,206,Vince Carter,74
2017,206,Ian Clark,74
2017,206,Malcolm Delaney,74
2017,206,Matthew Dellavedova,74
2017,206,Jared Dudley,74
2017,206,Wayne Ellington,74
2017,206,Festus Ezeli,74
2017,206,Raymond Felton,74
2017,206,Yogi Ferrell,74
2017,206,Jerian Grant,74
2017,206,Moe Harkless,74
2017,206,Montrezl Harrell,74
2017,206,John Henson,74
2017,206,Juan Hernangomez,74
2017,206,Justin Holiday,74
2017,206,Richard Jefferson,74
2017,206,Jonas Jerebko,74
2017,206,Sean Kilpatrick,74
2017,206,Brandon Knight,74
2017,206,Kyle Korver,74
2017,206,Trey Lyles,74
2017,206,Ian Mahinmi,74
2017,206,Boban Marjanovic,74
2017,206,Rodney McGruder,74
2017,206,Salah Mejri,74
2017,206,E'Twaun Moore,74
2017,206,Timofey Mozgov,74
2017,206,Mike Muscala,74
2017,206,Jameer Nelson,74
2017,206,Joakim Noah,74
2017,206,Frank Ntilikina,74
2017,206,Kelly Oubre,74
2017,206,Chandler Parsons,74
2017,206,Willie Reed,74
2017,206,Josh Richardson,74
2017,206,Glenn Robinson III,74
2017,206,Terry Rozier,74
2017,206,Ishmael Smith,74
2017,206,Marreese Speights,74
2017,206,Garrett Temple,74
2017,206,Evan Turner,74
2017,206,Ekpe Udoh,74
2017,206,David West,74
2017,206,Deron Williams,74
2017,206,Nick Young,74
2017,256,Arron Afflalo,73
2017,256,Al-Farouq Aminu,73
2017,256,Justin Anderson,73
2017,256,Kyle Anderson,73
2017,256,Darrell Arthur,73
2017,256,DJ Augustin,73
2017,256,Leandro Barbosa,73
2017,256,Jerryd Bayless,73
2017,256,Aron Baynes,73
2017,256,Bismack Biyombo,73
2017,256,Tarik Black,73
2017,256,Andrew Bogut,73
2017,256,Aaron Brooks,73
2017,256,Zach Collins,73
2017,256,John Collins,73
2017,256,Sam Dekker,73
2017,256,Luol Deng,73
2017,256,Spencer Dinwiddie,73
2017,256,Dante Exum,73
2017,256,Cristiano Felicio,73
2017,256,Tim Frazier,73
2017,256,Channing Frye,73
2017,256,Langston Galloway,73
2017,256,Jerami Grant,73
2017,256,Jeff Green,73
2017,256,Devin Harris,73
2017,256,Mario Hezonja,73
2017,256,Kris Humphries,73
2017,256,Jarrett Jack,73
2017,256,Stanley Johnson,73
2017,256,Tyus Jones,73
2017,256,Kosta Koufos,73
2017,256,Mindaugas Kuzminskas,73
2017,256,Joffrey Lauvergne,73
2017,256,Alex Len,73
2017,256,Shelvin Mack,73
2017,256,Patrick McCaw,73
2017,256,Doug McDermott,73
2017,256,Ben McLemore,73
2017,256,Emmanuel Mudiay,73
2017,256,Dejounte Murray,73
2017,256,Lucas Nogueira,73
2017,256,David Nwaba,73
2017,256,Jahlil Okafor,73
2017,256,Emeka Okafor,73
2017,256,Quincy Pondexter,73
2017,256,Dwight Powell,73
2017,256,Domantas Sabonis,73
2017,256,Ramon Sessions,73
2017,256,Iman Shumpert,73
2017,256,Jason Smith,73
2017,256,Nik Stauskas,73
2017,256,Mirza Teletovic,73
2017,256,Denzel Valentine,73
2017,256,Isaiah Whitehead,73
2017,256,Jeff Withey,73
2017,256,Brandan Wright,73
2017,256,Tyler Zeller,73
2017,314,Quincy Acy,72
2017,314,Bam Adebayo,72
2017,314,Alexis Ajinca,72
2017,314,Cole Aldrich,72
2017,314,Lavoy Allen,72
2017,314,Jarrett Allen,72
2017,314,Malik Beasley,72
2017,314,Dragan Bender,72
2017,314,Davis Bertans,72
2017,314,Nemanja Bjelica,72
2017,314,Omri Casspi,72
2017,314,Dante Cunningham,72
2017,314,Troy Daniels,72
2017,314,Deyonta Davis,72
2017,314,Ed Davis,72
2017,314,Kris Dunn,72
2017,314,James Ennis,72
2017,314,Tyler Ennis,72
2017,314,Dorian Finney-Smith,72
2017,314,Archie Goodwin,72
2017,314,Gerald Green,72
2017,314,Justin Hamilton,72
2017,314,Joe Harris,72
2017,314,Andrew Harrison,72
2017,314,Solomon Hill,72
2017,314,Justin Jackson,72
2017,314,Brandon Jennings,72
2017,314,Kyle Kuzma,72
2017,314,Timothe Luwawu,72
2017,314,Jarell Martin,72
2017,314,Jodie Meeks,72
2017,314,Raul Neto,72
2017,314,Georgios Papagiannis,72
2017,314,Jakob Poeltl,72
2017,314,Mike Scott,72
2017,314,Pascal Siakam,72
2017,314,Anthony Tolliver,72
2017,314,Beno Udrih,72
2017,314,Noah Vonleh,72
2017,314,CJ Watson,72
2017,314,Derrick Williams,72
2017,314,Delon Wright,72
2017,314,Joseph Young,72
2017,357,OG Anunoby,71
2017,357,Omer Asik,71
2017,357,Trey Burke,71
2017,357,Jose Calderon,71
2017,357,Michael Carter-Williams,71
2017,357,Henry Ellenson,71
2017,357,Terrance Ferguson,71
2017,357,Bryn Forbes,71
2017,357,Wesley Johnson,71
2017,357,Luke Kennard,71
2017,357,Shane Larkin,71
2017,357,Jordan Mickey,71
2017,357,Shabazz Napier,71
2017,357,Cedi Osman,71
2017,357,Adreian Payne,71
2017,357,Cameron Payne,71
2017,357,Daniel Theis,71
2017,357,Lance Thomas,71
2017,357,Paul Zipser,71
2017,357,Ante Zizic,71
2017,377,Luke Babbitt,70
2017,377,Corey Brewer,70
2017,377,Anthony Brown,70
2017,377,Isaiah Canaan,70
2017,377,Semaj Christon,70
2017,377,Nick Collison,70
2017,377,Pat Connaughton,70
2017,377,Torrey Craig,70
2017,377,Cheick Diallo,70
2017,377,Michael Gbinije,70
2017,377,Harry Giles,70
2017,377,Josh Hart,70
2017,377,Udonis Haslem,70
2017,377,Frank Jackson,70
2017,377,Brice Johnson,70
2017,377,Damian Jones,70
2017,377,Furkan Korkmaz,70
2017,377,Meyers Leonard,70
2017,377,Kevon Looney,70
2017,377,Justin Patton,70
2017,377,Miles Plumlee,70
2017,377,Malachi Richardson,70
2017,377,Brandon Rush,70
2017,377,Tomas Satoransky,70
2017,377,Wayne Selden,70
2017,377,Diamond Stone,70
2017,377,Caleb Swanigan,70
2017,377,Rashad Vaughn,70
2017,377,Derrick White,70
2017,377,Guerschon Yabusele,70
2017,377,James Young,70
2017,408,Dwayne Bacon,69
2017,408,Wade Baldwin,69
2017,408,Jordan Bell,69
2017,408,DeAndre Bembry,69
2017,408,Joel Bolomboy,69
2017,408,Tony Bradley,69
2017,408,Quinn Cook,69
2017,408,Kay Felder,69
2017,408,Darrun Hilliard,69
2017,408,Danuel House,69
2017,408,Josh Huestis,69
2017,408,Jake Layman,69
2017,408,James Michael McAdoo,69
2017,408,Chris McCullough,69
2017,408,KJ McDaniels,69
2017,408,Josh McRoberts,69
2017,408,Royce O'Neale,69
2017,408,Chinanu Onuaku,69
2017,408,Gary Payton II,69
2017,408,Ronnie Price,69
2017,408,Zhou Qi,69
2017,408,Chasson Randle,69
2017,408,Davon Reed,69
2017,408,JaKarr Sampson,69
2017,408,Walter Tavares,69
2017,408,Jason Terry,69
2017,408,Fred VanVleet,69
2017,408,Okaro White,69
2017,408,Rade Zagorac,69
2017,437,Ron Baker,68
2017,437,Dillon Brooks,68
2017,437,Sterling Brown,68
2017,437,Nicolas Brussino,68
2017,437,Thomas Bryant,68
2017,437,Reggie Bullock,68
2017,437,Tyler Dorsey,68
2017,437,AJ Hammons,68
2017,437,Demetrius Jackson,68
2017,437,Maxi Kleber,68
2017,437,Abdel Nader,68
2017,437,Andrew Nicholson,68
2017,437,Kyle O'Quinn,68
2017,437,Marshall Plumlee,68
2017,437,Isaiah Taylor,68
2017,437,Sindarius Thornwell,68
2017,453,MarShon Brooks,67
2017,453,Bruno Caboclo,67
2017,453,Jarell Eddie,67
2017,453,Marcus Georges-Hunt,67
2017,453,Tim Quarterman,67
2017,453,Kyle Singler,67
2017,453,CJ Wilcox,67
2017,453,Stephen Zimmerman,67
2017,461,Jack Cooley,66
2017,461,John Holland,66
2017,461,Georges Niang,66
2017,461,Daniel Ochefu,66
2017,461,Travis Wear,66
2017,466,Dwight Buycks,65
2017,466,Tyler Cavanaugh,65
2017,466,RJ Hunter,65
2017,466,Luis Montero,65
2017,466,Eric Moreland,65
2018,1,LeBron James,98
2018,2,Kevin Durant,97
2018,3,James Harden,96
2018,4,Stephen Curry,95
2018,5,Giannis Antetokounmpo,94
2018,5,Anthony Davis,94
2018,5,Kawhi Leonard,94
2018,8,Kyrie Irving,93
2018,8,Russell Westbrook,93
2018,10,Karl-Anthony Towns,91
2018,11,DeMarcus Cousins,90
